163;81;18
135;206;264
104;72;28
243;12;81
4;113;257
159;10;103
294;206;119
127;131;127
159;219;231
206;225;198
249;102;297
158;79;194
112;196;289
213;238;42
214;248;90
17;59;280
138;248;144
88;48;20
211;271;159
192;138;64
142;17;214
239;178;262
293;286;285
117;90;178
163;41;122
5;54;136
70;260;56
67;30;203
151;29;284
152;97;76
64;283;281
68;250;201
167;255;172
15;9;148
100;225;164
215;225;161
170;136;270
280;135;133
102;172;139
258;204;166
48;131;233
79;83;186
12;63;41
38;202;35
248;150;85
165;262;225
6;65;55
25;167;15
214;216;151
191;81;140
60;26;89
299;214;72
4;64;181
298;180;146
147;263;58
18;50;94
59;296;264
239;296;141
240;12;135
299;280;137
290;276;259
264;67;86
10;146;276
32;68;98
133;77;82
172;242;165
193;200;123
40;136;166
225;22;251
81;53;170
238;276;199
236;70;132
75;105;164
225;297;276
10;70;294
19;95;110
226;150;240
172;72;124
22;206;204
26;213;250
125;185;204
20;256;154
32;50;276
111;91;205
194;63;293
139;229;87
91;228;232
94;101;213
191;288;146
275;124;188
20;167;101
83;182;138
23;273;266
125;2;142
290;25;276
18;188;149
49;243;291
168;298;50
177;266;237
22;85;269
239;216;183
48;32;64
182;286;208
25;70;138
262;26;196
13;143;254
236;161;288
134;202;95
241;37;211
193;265;36
263;240;213
221;252;153
105;117;285
116;88;26
64;265;285
226;19;123
68;154;84
33;298;163
174;29;118
61;260;128
226;72;91
275;139;231
150;182;143
216;160;19
144;25;274
67;263;115
49;42;18
272;283;259
209;227;93
25;235;281
266;69;136
262;122;206
51;6;225
228;50;248
140;13;267
171;257;275
272;231;149
157;161;119
203;111;162
28;142;63
190;234;297
107;194;177
24;133;180
248;54;4
209;140;24
214;57;109
116;99;221
75;266;292
5;267;106
165;126;256
160;210;62
274;248;130
133;90;250
200;277;139
240;215;227
273;103;234
196;183;138
50;25;26
163;126;207
3;214;4
139;267;109
281;237;14
87;188;290
243;122;287
46;33;193
112;149;171
198;79;2
290;27;192
263;259;273
160;294;152
91;95;238
229;259;4
160;58;265
6;171;264
104;131;274
82;172;58
144;114;10
215;171;196
202;32;143
207;260;87
97;17;269
100;2;288
228;157;111
159;159;68
126;172;71
224;136;240
262;213;258
53;91;132
214;170;201
67;86;240
210;1;176
197;88;201
82;90;65
251;80;100
176;286;101
208;88;83
259;256;201
180;24;165
218;63;126
228;42;237
213;166;222
272;257;250
36;74;250
278;61;124
10;182;192
207;218;46
284;212;11
157;207;131
103;297;126
56;29;239
293;278;117
250;157;232
19;72;6
279;277;92
275;251;84
86;267;1
16;3;136
143;212;122
148;224;97
103;143;179
234;292;30
266;235;77
69;264;101
15;142;84
3;7;58
131;139;67
113;2;177
67;271;38
69;18;20
169;207;225
12;71;160
274;197;71
54;284;253
133;76;226
293;183;237
58;266;73
197;298;44
215;189;210
122;39;174
100;247;138
108;91;263
181;253;106
2;81;149
230;63;236
178;55;135
103;115;140
81;189;167
155;24;37
153;141;25
146;50;64
2;274;261
295;172;159
183;291;45
1;24;152
46;175;174
270;15;7
161;239;193
147;85;188
23;83;291
259;33;37
3;128;141
164;288;283
48;115;235
225;209;56
201;201;45
127;135;171
164;221;126
27;160;194
175;199;207
183;299;47
196;23;173
241;92;208
69;127;17
187;93;66
30;88;23
269;31;60
143;57;164
25;129;283
151;187;71
214;255;192
296;47;221
162;162;150
65;127;84
298;221;198
236;124;67
155;153;104
276;111;166
266;199;58
292;154;278
33;132;298
286;128;290
291;56;59
2;124;166
36;163;111
268;69;65
212;108;112
179;147;109
83;55;273
228;33;95
19;120;25
241;128;181
50;117;76
19;83;209
105;261;91
80;234;131
178;130;237
247;153;6
167;178;125
216;192;268
3;152;171
165;79;297
201;68;165
158;175;135
218;111;14
287;242;224
112;213;93
92;85;50
92;13;202
243;299;41
293;233;62
16;290;72
149;22;212
204;245;263
134;76;247
64;113;66
59;266;10
24;271;273
160;286;12
121;149;132
46;59;43
41;275;140
266;159;166
162;131;75
280;52;82
125;169;63
274;210;50
65;167;99
117;52;244
232;285;127
122;36;105
224;206;212
29;268;29
163;215;154
150;68;231
47;181;205
200;4;235
197;96;29
201;145;102
241;271;136
231;200;158
159;54;184
26;21;66
95;265;59
65;284;137
168;222;6
35;256;296
200;63;295
64;210;72
232;64;235
221;128;234
221;145;227
101;261;163
190;86;156
202;12;114
184;113;296
173;44;181
156;90;72
169;236;149
135;249;21
10;267;223
110;50;251
129;98;202
120;112;123
70;95;178
77;265;34
19;93;222
113;296;99
147;17;42
122;108;49
286;16;37
221;31;168
75;121;259
295;280;99
130;77;29
110;216;75
275;200;141
156;124;45
215;41;60
70;221;59
38;93;130
197;219;48
94;281;145
152;236;213
6;56;31
253;201;158
254;191;239
214;249;134
30;284;289
6;229;156
92;226;187
108;9;179
134;2;171
69;70;69
160;205;102
46;25;143
133;209;141
24;292;282
281;225;251
202;249;30
259;271;267
265;188;249
62;199;170
294;133;64
176;264;49
43;8;65
176;81;133
238;135;138
242;72;27
212;53;15
98;269;88
179;30;188
246;75;172
247;39;54
59;85;55
124;201;36
159;295;292
231;70;231
106;139;294
38;98;71
182;8;64
291;55;3
190;134;185
111;22;95
86;105;123
254;45;235
164;30;76
93;34;233
23;177;16
71;279;288
3;14;40
115;45;275
233;64;281
245;47;176
221;107;214
192;245;166
172;53;132
170;32;255
6;258;294
135;55;216
118;93;61
95;208;214
101;43;74
81;289;142
211;146;50
187;7;13
256;20;11
180;94;135
155;212;119
78;22;108
83;149;130
230;99;183
222;133;270
260;87;269
242;99;256
277;191;181
100;49;149
265;78;213
131;267;135
175;153;66
122;293;119
110;71;288
33;40;257
13;87;51
281;64;25
111;275;163
299;245;35
14;70;280
30;47;247
79;60;190
39;246;165
290;42;227
220;161;119
158;227;49
142;34;279
295;38;286
158;129;2
1;161;161
143;223;93
71;68;167
50;186;285
48;184;190
243;217;168
172;116;254
20;277;164
186;105;115
117;274;256
29;35;216
32;220;235
204;61;197
205;243;263
100;242;226
128;83;200
42;84;167
54;230;163
12;99;185
236;125;84
86;174;18
167;168;255
283;66;227
119;107;55
16;126;57
15;167;97
76;81;271
117;9;241
58;25;201
292;262;111
93;149;276
220;207;10
223;99;152
232;111;128
31;73;227
227;10;105
104;122;101
209;168;271
156;185;16
23;53;286
48;164;36
262;36;11
170;6;91
128;110;172
291;231;265
85;10;185
98;92;97
138;35;53
13;231;122
212;153;261
112;258;29
147;215;176
53;169;89
264;92;99
97;134;189
246;211;265
236;126;169
75;91;243
1;256;44
137;27;80
104;93;146
68;212;88
187;37;14
212;274;277
16;237;116
54;250;32
5;214;172
102;79;6
223;155;17
113;76;164
176;14;227
236;48;143
19;236;284
24;143;112
82;175;191
134;298;198
93;138;261
57;168;74
168;181;216
106;222;166
123;110;107
144;234;123
24;241;188
158;79;62
259;241;258
3;6;27
117;33;119
17;289;13
221;53;9
29;217;247
227;206;78
108;19;170
140;184;38
212;39;173
219;170;185
229;54;260
46;243;144
197;79;297
243;282;282
192;257;96
26;105;243
250;142;23
241;243;153
44;135;117
89;278;172
103;172;164
286;115;130
256;168;177
30;89;224
137;4;36
258;129;45
86;196;162
230;69;213
190;299;89
296;123;266
276;123;76
297;109;167
20;24;51
231;88;277
91;281;151
123;117;205
149;149;153
258;35;199
248;37;238
143;81;37
192;145;178
264;39;290
165;230;114
153;190;83
88;177;145
108;213;15
226;59;278
98;248;5
50;96;186
64;55;87
241;75;142
207;275;267
282;239;230
235;148;6
19;16;67
45;12;14
197;73;201
84;12;76
47;46;7
210;197;114
240;127;289
177;252;104
182;41;110
71;65;133
157;143;112
95;79;92
144;66;242
279;144;257
144;219;105
150;53;65
165;255;293
144;214;243
295;95;80
279;8;250
180;121;266
183;127;150
89;112;259
165;173;30
82;260;13
13;176;222
237;149;240
201;232;90
171;112;199
141;196;255
196;295;171
45;42;285
297;142;105
269;49;96
149;38;22
263;243;25
232;170;62
176;21;214
231;98;230
176;179;158
72;78;216
146;84;293
49;258;237
214;107;136
196;198;192
253;180;86
124;50;39
267;193;232
92;21;82
252;82;113
238;127;69
289;239;120
6;129;50
283;72;99
2;65;172
25;235;269
99;269;298
256;2;139
84;286;184
202;32;288
164;88;121
152;163;240
124;167;62
259;139;121
273;257;200
247;21;112
130;288;131
51;253;217
268;197;299
258;121;201
71;123;246
92;149;291
7;244;240
83;174;259
154;266;257
138;25;269
2;273;127
158;10;285
228;286;113
138;188;69
246;69;220
222;5;8
85;5;134
88;275;73
183;10;210
77;153;216
262;279;171
215;275;215
167;105;17
60;117;267
89;18;41
164;66;101
297;20;258
204;35;279
18;62;23
179;215;59
235;135;188
240;148;245
180;262;294
81;176;24
236;242;202
224;161;254
5;183;158
27;207;249
75;199;8
280;90;8
61;69;223
86;130;186
247;86;83
112;292;16
220;29;43
19;166;155
222;292;295
293;159;52
224;42;181
194;51;241
34;235;31
268;226;205
91;225;155
61;88;244
286;142;237
217;226;289
74;5;118
184;209;31
15;242;98
93;134;17
164;128;86
120;209;225
101;102;297
224;266;86
88;5;258
157;236;270
196;128;239
40;77;76
81;200;187
215;75;149
294;149;104
253;30;118
179;120;213
103;226;2
102;201;259
6;225;63
80;53;298
176;232;287
249;68;98
53;104;201
139;13;156
118;83;156
233;156;277
133;132;136
299;224;72
40;218;270
181;294;272
157;135;190
259;70;99
198;249;50
7;188;12
159;37;122
56;281;17
230;38;277
237;67;192
64;9;133
214;287;45
273;274;280
186;161;144
269;268;284
19;52;236
179;50;114
289;124;186
2;60;283
238;276;234
247;154;20
157;8;112
212;3;81
243;14;11
161;168;160
56;203;68
120;28;121
294;186;100
95;25;259
240;206;186
32;160;205
59;243;132
214;60;267
163;299;13
209;281;142
295;105;183
143;256;71
98;89;156
31;78;136
232;204;228
11;190;121
33;9;174
286;67;292
120;208;192
127;236;290
36;4;282
110;263;174
120;217;119
46;49;37
267;167;136
69;160;26
299;46;25
156;25;256
14;210;92
34;158;95
45;287;84
256;99;191
131;24;14
34;223;260
2;114;270
128;45;102
143;282;174
95;166;255
254;137;118
178;233;284
94;140;43
57;130;271
121;133;11
201;270;265
92;235;257
5;265;200
84;189;146
101;237;267
288;97;106
290;89;180
242;140;202
207;158;4
42;278;40
84;296;257
298;284;294
8;265;295
233;148;283
113;289;7
45;262;258
82;174;124
208;266;150
41;121;130
293;239;83
84;57;205
93;121;27
70;293;298
45;142;123
169;294;137
256;235;217
159;219;197
78;7;199
13;205;73
120;47;28
105;133;167
184;1;39
203;259;26
126;84;192
84;172;169
46;296;70
251;142;153
172;202;8
81;1;141
38;212;149
227;59;86
290;296;100
64;97;25
155;208;112
154;270;196
286;59;285
210;82;62
155;212;275
156;255;16
126;243;91
90;259;105
42;201;272
242;64;276
143;191;236
22;68;279
108;132;174
116;116;170
29;224;264
10;65;12
187;261;172
280;193;289
237;21;148
170;189;147
252;285;97
294;159;10
260;67;60
220;242;145
237;50;162
163;215;68
78;266;292
88;187;38
17;153;24
268;51;263
70;219;223
106;147;3
276;254;43
147;153;191
89;262;70
94;111;150
208;138;43
46;133;23
259;147;185
286;140;184
175;36;106
193;226;184
104;298;262
297;183;76
96;85;14
112;211;254
141;226;10
95;209;282
28;1;218
55;92;164
7;131;267
135;163;294
192;68;58
22;66;110
48;201;111
251;238;57
212;186;260
80;74;125
85;298;157
272;286;109
11;48;37
61;226;14
145;151;269
36;11;118
214;33;295
270;279;264
53;234;266
218;148;123
237;180;234
143;135;248
184;183;11
264;265;178
118;30;108
5;40;135
67;98;130
291;127;170
123;184;293
71;243;205
2;60;76
277;54;107
275;189;91
162;261;132
160;148;94
71;213;221
269;1;8
77;59;160
160;144;96
84;84;75
287;186;181
196;278;147
68;79;209
63;41;181
6;55;16
125;293;92
174;92;194
287;249;249
276;241;32
269;93;102
97;110;222
149;298;76
194;61;52
243;25;82
51;74;89
82;92;90
110;59;166
177;230;230
288;26;80
65;72;207
167;20;193
155;210;153
248;196;230
4;120;205
27;115;286
169;72;153
215;36;289
115;39;27
179;20;76
146;185;186
52;51;285
53;278;90
148;197;77
294;166;203
240;43;199
30;125;261
29;38;6
138;243;1
279;217;108
42;264;284
264;267;16
254;277;62
49;34;97
118;171;110
8;175;6
277;23;5
224;273;19
106;81;103
193;62;95
73;246;88
97;53;88
45;171;206
183;150;24
114;203;169
57;225;272
47;298;102
156;163;93
194;134;262
18;3;103
171;287;61
83;132;63
39;297;32
43;197;28
198;158;167
126;197;255
42;73;69
69;231;153
158;171;16
262;232;269
159;212;205
198;244;43
165;206;170
85;43;148
286;227;265
139;279;210
1;8;36
127;21;34
55;268;194
37;166;272
173;247;236
81;115;164
86;287;239
63;153;168
125;82;6
103;243;123
60;241;37
147;102;42
231;113;1
132;176;264
298;14;132
120;29;202
154;141;139
295;230;234
110;164;45
143;207;144
89;234;88
105;112;49
134;10;190
203;75;72
19;212;245
263;157;209
183;209;283
123;185;127
216;91;114
35;107;183
15;103;248
97;111;142
107;29;218
134;4;236
1;37;7
167;220;45
125;43;265
69;112;200
194;175;202
71;249;72
33;91;298
132;91;92
59;189;83
128;265;257
261;69;219
6;130;278
194;275;229
80;217;35
222;258;139
32;277;280
185;188;25
155;19;234
262;280;236
126;230;23
255;84;177
244;106;180
27;137;207
232;58;280
218;146;234
224;7;166
291;270;198
272;291;99
294;216;85
101;170;165
210;11;237
129;298;32
240;259;122
259;191;7
233;217;104
11;261;63
86;8;44
105;152;133
39;168;104
98;215;104
59;139;46
135;262;113
39;57;12
41;9;71
81;26;246
286;18;285
124;136;135
279;239;124
38;211;205
278;105;62
297;164;165
33;252;176
96;83;131
77;194;75
187;48;122
223;252;20
41;107;190
55;159;64
30;51;158
213;72;87
67;79;221
14;160;177
31;189;227
256;189;255
193;232;206
50;144;81
294;180;211
153;113;83
56;102;255
63;98;54
58;14;65
227;185;194
23;153;207
211;71;99
124;7;77
62;220;88
286;202;184
79;149;233
215;145;22
150;90;15
231;235;230
28;239;77
211;96;217
242;3;12
255;134;159
283;44;109
213;214;217
90;42;17
208;22;227
219;26;1
204;99;159
146;9;17
204;78;276
218;139;224
77;120;32
269;283;38
1;240;115
97;269;57
111;216;26
181;127;10
106;30;260
7;271;242
138;154;293
298;56;19
92;154;83
204;155;205
74;178;40
231;162;222
5;43;167
213;24;281
78;283;244
106;174;65
9;53;46
40;137;118
82;255;140
8;158;87
140;98;74
94;262;23
242;273;73
259;54;244
36;281;133
282;251;253
40;277;130
284;255;37
263;222;284
45;181;36
88;173;155
143;295;228
297;130;247
94;227;177
157;104;23
182;233;9
247;62;205
151;148;119
94;126;194
189;251;279
298;45;209
117;87;98
102;38;196
25;140;278
58;81;96
163;10;82
23;38;236
231;242;182
6;283;150
85;120;56
289;265;225
183;19;39
121;230;116
48;148;120
122;85;111
182;90;229
97;58;61
87;111;299
33;188;186
33;251;29
111;195;119
133;62;275
228;274;158
72;133;94
98;83;235
189;225;239
135;209;81
37;125;89
255;88;245
147;226;167
284;170;74
297;125;45
267;121;290
231;100;264
198;224;7
100;281;39
131;172;106
45;255;114
9;73;214
286;173;191
26;18;264
38;95;157
36;265;4
220;95;260
43;234;118
57;80;214
12;145;282
181;253;79
256;115;286
108;88;13
262;131;37
158;279;101
97;135;15
73;47;268
125;28;82
102;189;19
51;263;258
213;236;259
107;267;269
262;107;60
35;152;61
289;54;238
177;80;182
99;112;220
227;62;106
141;205;266
176;95;139
131;73;167
285;204;172
188;124;225
179;254;50
253;92;258
121;183;121
103;46;188
256;190;139
27;119;278
170;20;153
250;95;208
67;148;126
259;56;231
147;177;84
148;130;21
36;197;171
140;214;25
226;165;275
148;51;155
20;163;158
82;259;127
32;29;79
94;242;298
152;234;59
38;128;257
42;98;249
65;145;109
32;108;190
243;297;188
50;114;92
207;176;297
158;2;193
127;196;280
224;283;210
177;258;124
26;63;276
143;11;222
166;11;295
45;195;137
282;136;54
27;79;146
242;260;188
252;109;165
280;3;153
39;158;32
127;129;161
95;137;272
109;221;192
42;116;165
22;77;191
153;233;233
162;174;25
133;90;215
39;96;7
151;232;24
232;160;135
198;26;26
131;165;201
257;241;196
48;63;64
155;62;144
100;153;41
38;270;62
36;158;6
257;91;155
257;138;205
2;158;101
192;220;235
188;10;261
107;25;298
205;176;197
108;52;73
201;206;124
183;285;196
151;108;131
108;140;273
15;146;175
202;245;50
8;71;216
167;77;4
139;234;253
224;70;24
29;102;294
80;81;227
122;221;122
141;195;184
149;202;50
137;257;284
52;126;68
231;93;226
13;96;163
140;154;21
28;100;150
268;22;285
185;277;250
62;275;95
7;272;144
48;250;148
102;237;236
245;42;54
243;1;172
257;184;59
6;227;255
41;49;47
272;199;100
159;299;274
130;26;297
274;126;48
63;37;197
92;184;232
89;26;52
197;32;125
24;285;243
250;128;37
114;257;234
278;59;240
66;288;25
297;41;98
67;279;239
84;233;65
207;222;165
101;196;37
251;66;20
41;26;288
260;102;292
213;270;274
159;295;274
260;37;258
219;257;160
97;176;102
58;136;175
118;142;236
15;75;145
155;12;119
100;120;223
28;31;261
120;122;50
55;251;229
42;286;7
135;281;70
277;271;150
116;64;129
110;102;23
139;29;54
291;52;4
137;227;203
10;276;164
8;261;84
261;185;251
49;158;201
36;112;258
237;16;2
293;293;77
217;289;195
9;154;172
42;77;257
97;8;167
19;41;118
103;8;64
186;132;239
98;216;91
142;296;13
146;40;16
176;92;201
207;96;235
131;142;188
168;287;116
210;243;159
259;173;294
230;119;235
30;116;125
125;131;92
5;220;6
121;148;245
53;165;105
237;173;26
10;281;100
39;250;264
11;174;53
260;102;148
202;46;93
269;214;178
115;141;113
49;101;266
215;88;144
112;283;126
284;254;40
76;33;290
13;295;122
204;131;52
260;4;128
118;257;273
261;220;283
46;8;76
205;25;131
185;221;103
125;235;170
216;291;161
102;93;166
12;8;220
100;70;169
164;224;176
206;133;70
155;132;2
15;102;8
89;273;76
181;33;193
206;8;155
147;179;3
239;121;93
155;146;141
64;223;167
24;76;134
216;156;260
94;151;19
60;74;79
152;20;16
223;244;167
251;208;44
21;7;274
169;81;186
24;59;87
12;161;227
41;38;245
42;217;218
214;119;70
47;171;218
288;235;221
71;134;194
36;214;180
68;286;40
131;125;26
232;143;187
232;143;60
124;180;249
136;298;170
151;198;207
58;179;139
12;184;105
69;128;147
90;26;48
255;220;41
150;278;294
188;173;126
71;187;225
236;21;197
99;58;235
99;212;106
85;34;45
274;279;242
77;161;102
186;36;44
93;219;121
246;43;234
214;186;167
189;205;37
253;166;22
227;103;91
299;149;69
29;121;124
77;94;170
59;57;40
95;247;44
122;228;127
86;13;116
230;150;23
210;168;85
234;268;253
180;205;261
203;77;62
120;209;108
27;268;254
37;236;140
265;247;232
46;126;294
93;254;196
132;238;64
23;186;242
178;83;219
118;170;61
88;200;262
298;51;279
213;267;166
107;14;44
144;139;146
32;273;38
205;217;203
149;99;149
71;37;87
206;64;292
11;55;230
159;198;165
165;67;299
104;125;137
187;20;284
159;112;244
147;195;126
248;195;28
276;255;183
138;69;40
197;3;233
226;25;260
105;248;150
3;206;79
169;212;95
277;179;200
109;269;137
203;27;15
272;97;289
239;233;222
294;36;59
23;237;147
96;174;12
36;218;157
63;35;294
170;167;4
222;292;224
220;22;242
78;210;216
285;108;126
139;44;75
105;150;181
188;175;92
299;287;106
264;199;282
58;108;155
28;198;299
298;88;99
218;208;124
32;92;290
162;71;285
201;72;47
42;75;40
74;61;18
76;262;97
154;110;186
106;79;187
186;211;201
47;35;278
234;51;189
54;176;81
51;188;278
31;33;8
21;270;95
24;103;3
133;164;123
92;167;90
164;104;140
161;241;167
221;96;169
81;73;61
194;184;237
6;287;93
180;62;290
193;21;277
137;124;259
48;153;210
108;86;210
58;121;148
179;208;205
18;226;169
231;44;7
114;266;227
12;19;132
129;256;56
116;142;5
123;285;92
234;69;72
159;217;189
195;271;265
194;19;11
87;21;248
214;298;92
137;8;138
84;197;174
270;272;58
234;20;71
224;199;189
139;185;164
185;10;198
181;216;74
57;20;39
23;266;44
264;251;223
211;161;238
280;21;256
203;249;125
89;262;280
241;85;162
280;119;243
152;276;230
58;252;68
264;22;248
186;294;67
228;63;68
123;118;284
251;155;277
139;204;236
71;117;197
1;266;198
21;227;210
215;209;61
93;285;163
31;266;219
213;56;113
102;38;195
229;63;219
36;289;25
240;25;161
75;79;136
205;212;138
44;226;56
122;208;135
229;77;206
286;50;39
224;276;70
202;75;98
80;225;268
81;91;277
275;217;134
293;101;244
57;64;81
109;19;256
248;231;150
275;21;12
141;111;222
44;251;140
11;190;203
297;36;127
229;276;261
264;107;30
118;149;197
21;201;37
164;269;294
281;4;49
224;263;68
264;1;277
272;186;133
44;246;90
29;283;43
3;283;243
289;13;230
142;85;219
148;175;7
45;228;95
112;286;68
160;255;73
293;262;9
292;221;137
40;126;163
138;216;148
169;14;33
104;191;125
79;233;39
116;275;158
241;184;150
298;253;180
51;287;175
93;125;212
184;89;190
255;238;281
67;71;50
9;126;204
121;35;124
50;293;159
147;22;290
71;153;26
167;176;193
256;157;268
91;273;178
214;297;1
192;137;174
184;253;99
170;251;30
207;118;282
262;210;122
287;100;226
290;52;111
41;223;28
101;66;165
179;67;199
208;62;259
130;172;154
145;200;136
217;292;115
22;25;144
228;292;86
6;186;192
91;201;185
176;221;296
49;11;156
139;17;139
212;208;120
55;112;6
18;119;235
150;283;226
89;196;253
275;142;286
256;42;202
96;92;153
64;80;54
25;103;213
33;128;273
172;246;127
43;177;256
39;178;56
89;165;185
218;13;58
140;209;108
85;120;166
130;258;248
298;4;65
197;233;287
285;37;52
203;223;206
230;159;251
7;228;72
243;3;123
49;170;222
9;59;223
276;25;217
188;250;121
224;120;236
95;84;245
229;115;87
65;64;52
210;93;34
174;273;33
102;20;101
193;149;106
162;296;58
243;13;63
129;170;174
65;170;297
143;79;63
162;84;155
16;242;264
168;174;122
237;135;68
143;248;77
136;36;25
98;269;143
237;195;90
170;14;204
294;267;257
211;41;114
247;232;251
100;276;74
214;135;19
135;237;135
244;192;17
52;15;206
141;128;142
297;265;154
60;129;155
282;83;64
168;82;121
216;169;125
3;10;265
164;74;107
267;64;3
206;83;121
295;186;7
21;160;99
157;290;187
215;176;146
149;200;299
186;128;39
156;170;10
241;187;103
294;75;216
69;11;29
63;98;292
211;191;3
99;230;272
201;247;70
102;24;246
58;41;71
69;236;39
269;69;85
167;213;73
4;291;228
196;175;25
257;184;105
204;82;229
12;134;130
128;86;75
41;139;40
41;233;24
277;45;51
103;70;260
288;155;114
25;40;228
150;192;232
184;112;268
41;71;268
253;76;292
62;90;195
232;129;156
272;285;48
77;104;198
180;127;245
248;32;122
78;225;250
107;252;131
251;266;265
29;37;171
172;232;229
65;146;246
148;35;97
168;233;191
12;112;118
200;187;213
224;188;96
288;53;69
205;195;129
195;246;60
280;122;262
4;283;16
211;124;218
29;225;47
258;132;18
65;7;36
53;191;212
225;80;74
47;292;220
227;133;134
25;281;284
74;188;184
224;285;238
252;231;38
99;202;101
206;18;251
161;16;201
178;124;92
157;296;249
74;73;113
64;207;192
8;251;158
49;135;186
189;23;54
26;187;194
189;279;111
275;181;124
139;157;150
273;108;94
92;199;126
270;137;204
162;145;93
83;117;64
149;64;268
89;175;109
219;82;4
189;118;162
131;281;196
180;239;83
83;150;187
228;173;64
142;13;250
183;163;51
276;41;196
5;208;65
106;36;90
194;288;240
53;132;45
190;204;172
81;61;113
167;210;257
224;93;128
268;116;81
8;74;279
99;284;222
149;130;272
86;214;125
222;144;139
111;211;253
149;225;174
121;147;237
245;267;24
288;72;79
85;93;288
262;280;3
43;36;151
289;178;128
267;191;282
151;220;151
167;221;2
74;111;133
290;160;177
252;255;220
285;60;174
71;209;129
116;126;213
95;128;78
264;280;16
67;83;221
296;11;280
213;121;187
51;207;265
103;105;154
15;197;105
180;8;103
89;277;84
64;138;213
92;233;289
9;110;146
290;20;107
122;45;173
196;78;197
281;140;118
102;158;182
45;101;105
277;293;221
236;29;146
216;35;274
243;230;221
157;111;56
245;25;195
197;59;63
168;122;6
68;31;227
223;227;201
154;174;203
31;106;204
144;167;104
111;164;147
159;278;37
256;128;279
42;74;191
9;137;280
166;288;189
25;34;129
203;95;16
258;6;31
171;201;115
289;37;279
66;164;188
205;208;219
22;170;251
268;174;50
98;17;280
19;79;180
70;205;202
296;124;47
247;114;285
264;143;141
105;86;262
166;226;277
94;127;146
38;119;97
157;159;135
298;273;122
128;104;203
192;227;242
297;81;23
117;59;133
112;82;257
283;60;151
221;237;226
293;97;244
288;83;246
260;178;136
56;33;162
62;217;136
145;226;156
134;23;293
94;90;117
172;119;13
169;242;92
129;279;79
51;82;246
99;222;44
193;229;170
41;116;216
236;27;155
62;77;217
85;14;190
14;115;184
75;41;267
96;223;136
260;53;216
175;287;144
26;50;128
22;239;74
66;255;58
224;197;108
224;175;251
206;11;26
102;23;10
125;132;212
193;19;282
250;72;187
272;47;116
163;144;166
165;14;21
229;65;81
69;78;155
160;133;196
210;198;284
190;19;27
170;78;99
30;186;297
18;157;37
61;148;215
20;183;7
105;75;204
244;205;262
230;293;153
93;92;222
3;78;3
176;296;110
27;131;246
157;184;146
242;171;269
295;110;292
205;33;123
68;6;215
265;171;166
263;253;169
128;181;247
240;41;62
234;199;45
221;38;177
91;159;77
286;281;49
172;279;63
205;152;291
132;167;109
183;45;146
283;146;188
254;66;82
295;6;284
297;121;42
274;261;262
95;254;92
257;14;142
169;263;206
159;181;66
141;75;68
197;125;59
135;163;169
93;139;103
132;241;71
74;16;220
165;112;36
3;50;239
118;62;134
116;187;299
224;83;108
149;164;138
293;247;293
191;172;200
272;11;253
263;52;148
127;105;101
84;32;233
242;218;27
220;80;139
34;81;110
218;190;143
138;223;70
151;209;63
181;261;257
264;151;162
160;237;157
163;22;25
2;68;75
137;157;198
130;16;266
152;99;159
4;57;47
30;161;209
113;226;155
97;86;110
6;166;46
119;224;221
91;209;254
132;238;119
186;1;211
45;128;35
76;263;50
141;286;291
122;93;210
182;93;19
153;171;277
228;5;66
124;227;279
206;298;42
31;184;13
180;220;42
96;95;200
48;259;167
212;186;194
203;207;224
90;41;224
181;262;291
237;232;234
25;227;4
100;139;286
111;228;278
36;258;83
49;8;6
69;279;238
156;68;105
263;106;157
192;46;186
254;78;36
299;182;55
34;22;82
233;13;52
142;264;50
288;223;153
153;31;88
88;149;56
241;271;278
10;102;201
180;53;285
271;221;78
116;177;79
204;221;84
59;163;126
54;217;216
87;143;247
147;1;53
132;108;297
226;185;188
195;290;272
80;65;65
214;49;44
250;238;150
124;114;108
128;280;228
49;190;122
291;121;149
74;156;115
296;92;214
261;179;256
85;57;89
179;159;132
31;248;202
243;56;201
154;185;180
214;121;226
194;212;225
3;193;248
271;114;78
296;255;157
68;268;120
151;213;228
183;193;105
151;33;165
252;248;168
47;259;162
207;39;87
163;234;274
29;29;222
251;113;5
130;223;69
133;38;190
174;280;132
166;224;291
163;288;116
214;3;213
254;167;258
9;107;293
139;40;189
266;131;266
235;89;52
241;46;145
268;142;58
249;131;165
3;283;185
224;110;206
113;162;58
1;45;96
191;122;245
54;134;181
257;287;40
13;120;158
221;218;168
16;19;93
66;278;13
23;60;211
285;253;240
120;291;197
6;55;231
279;90;40
174;104;141
70;211;183
18;196;237
8;183;220
276;226;79
29;179;160
172;111;284
297;135;60
149;9;230
43;242;243
172;228;147
44;113;63
125;143;103
131;94;39
165;115;283
199;73;244
8;181;254
3;290;259
274;52;83
102;97;132
126;4;222
293;194;47
274;152;121
246;133;83
43;101;32
242;37;141
204;222;222
39;53;2
255;217;3
75;141;44
186;9;152
127;278;63
231;200;126
260;5;117
60;202;283
256;71;224
78;281;269
21;107;11
94;137;86
49;115;217
255;93;71
66;122;17
143;183;55
265;85;291
72;67;77
260;123;186
40;130;4
38;21;153
271;238;193
123;286;144
149;56;7
194;170;63
260;19;168
80;190;42
148;244;205
207;208;249
71;154;120
80;9;199
170;278;199
