151;196
213;160
130;87
260;118
103;95
66;161
36;103
269;245
149;235
106;29
295;240
159;257
181;203
73;218
60;44
245;48
215;209
272;204
28;30
96;45
21;189
9;11
286;89
121;46
129;238
157;211
21;129
53;37
24;268
281;295
153;255
124;225
37;193
124;165
206;111
153;44
82;5
79;49
256;247
167;75
295;147
45;89
245;204
280;241
11;139
147;19
298;198
54;247
128;287
177;6
54;136
112;56
240;46
77;17
238;54
294;9
163;224
285;199
188;283
214;241
293;149
182;246
93;192
210;196
140;223
281;298
135;218
169;203
246;228
151;146
202;255
69;201
121;147
181;252
193;177
279;191
43;154
281;158
5;146
267;93
120;157
267;7
202;60
268;193
121;49
241;256
101;286
227;52
173;194
147;197
37;74
222;17
199;13
132;268
123;275
230;30
210;256
235;16
58;90
136;48
117;95
205;165
273;243
231;221
123;60
213;118
252;224
64;192
190;20
124;12
150;150
146;225
294;94
267;140
135;202
266;151
268;179
1;69
152;178
172;244
234;214
91;221
98;111
104;55
193;50
20;157
13;55
40;128
294;88
182;144
126;243
228;59
118;250
158;110
34;26
6;204
143;245
8;69
121;298
204;34
249;114
162;217
147;54
156;212
106;249
137;98
299;245
47;53
203;71
289;247
195;207
144;66
248;43
51;297
191;286
16;21
71;104
32;70
192;93
293;57
265;288
148;195
5;181
208;176
136;203
166;224
237;75
72;168
78;107
41;3
36;111
130;222
133;277
46;28
67;185
226;213
203;233
24;286
2;44
211;190
111;248
250;255
273;188
219;9
289;45
141;143
17;187
163;185
285;187
58;223
199;292
71;217
290;233
276;43
198;122
19;38
175;297
90;213
94;271
25;181
190;129
126;124
172;268
235;248
238;165
260;80
220;266
100;275
95;262
188;45
112;180
102;88
235;157
220;38
70;176
291;83
83;102
52;82
47;184
36;36
154;199
282;229
218;263
258;54
299;189
47;96
18;224
75;62
297;287
262;89
4;242
298;262
255;11
14;154
168;4
128;142
177;216
35;172
258;27
60;259
7;126
55;257
292;33
75;284
283;145
295;82
280;163
257;128
125;36
21;133
38;107
30;22
129;275
120;128
86;207
124;91
158;133
26;108
146;50
144;8
208;274
68;155
185;169
68;181
114;116
119;231
21;224
79;48
223;87
100;97
135;264
95;88
292;217
183;17
213;6
71;233
253;23
35;34
234;148
135;152
75;27
37;197
230;28
111;52
183;137
54;77
110;88
11;71
42;155
117;65
193;59
41;170
93;9
140;233
83;224
10;255
265;267
16;21
267;219
239;239
235;272
39;253
102;230
11;289
279;269
298;275
257;253
92;297
275;195
135;256
207;2
297;51
73;262
214;237
257;133
130;275
170;218
152;48
128;53
87;98
295;108
161;262
186;167
9;254
133;16
40;96
216;44
199;253
69;227
172;259
182;63
37;141
241;194
104;78
291;246
152;243
198;132
7;5
96;160
202;54
171;50
155;43
124;200
39;79
199;80
66;155
59;136
122;178
129;119
244;197
24;67
95;36
191;205
119;91
147;178
285;134
213;224
100;165
31;99
292;194
26;175
286;69
4;120
46;202
99;226
179;24
232;97
201;55
97;261
163;156
113;123
36;41
124;113
193;231
85;260
36;128
229;267
184;268
168;103
290;33
90;274
277;143
235;31
80;287
253;178
199;22
47;12
216;290
161;81
5;267
45;27
64;147
151;238
49;132
206;166
115;93
259;147
97;250
178;48
270;246
262;205
198;177
277;182
255;259
202;195
107;293
71;58
125;155
64;161
26;3
226;225
249;103
148;161
79;42
293;33
30;295
177;239
61;45
151;69
37;119
218;292
88;169
180;122
69;8
46;175
233;169
249;145
273;263
103;216
281;190
81;5
218;203
266;298
134;244
253;258
264;224
44;102
116;115
247;63
261;108
146;126
237;274
166;212
271;182
157;158
196;289
88;220
169;286
185;119
147;208
65;25
170;102
208;129
210;297
2;142
203;89
91;170
54;262
132;9
193;138
137;147
23;2
251;289
36;268
40;36
287;103
9;91
179;237
138;297
135;118
53;153
158;186
188;166
276;86
105;257
144;236
210;43
281;20
173;133
5;2
274;153
60;270
298;224
199;235
197;174
227;120
87;17
124;165
243;222
41;11
145;189
27;166
41;200
46;83
160;32
5;6
230;225
27;285
228;200
181;237
246;54
205;13
128;142
193;40
155;280
15;123
221;245
20;113
285;73
278;173
18;98
118;266
189;73
66;36
36;44
298;277
187;296
178;118
299;47
204;250
163;41
6;97
286;272
99;140
265;209
183;105
242;152
169;236
225;64
214;129
104;24
33;100
15;136
63;222
279;208
203;45
126;294
105;219
89;248
164;144
175;25
196;60
175;200
138;101
158;91
245;161
263;184
230;171
65;127
42;180
261;161
279;295
50;280
247;241
16;92
87;265
247;137
139;286
269;256
280;168
196;238
272;217
77;86
214;66
47;172
105;155
6;222
20;150
175;206
121;282
130;275
73;56
34;156
224;22
235;43
170;154
171;237
264;150
109;264
237;29
133;187
34;134
15;117
67;258
43;49
157;226
108;77
15;89
259;115
224;244
130;13
258;23
251;66
285;244
237;122
242;12
167;270
190;236
186;181
81;255
205;264
171;147
95;40
136;235
132;241
248;269
153;135
197;44
279;127
81;61
139;88
80;214
35;286
254;224
82;211
1;268
41;125
262;251
201;116
158;6
37;284
264;253
196;279
33;261
139;235
154;140
248;56
121;298
259;116
239;172
266;257
162;10
235;46
197;22
163;85
202;55
270;242
157;243
119;79
268;297
52;210
82;242
79;172
58;241
17;116
21;277
82;255
277;162
5;92
24;97
170;37
65;215
153;2
147;52
180;126
247;30
92;63
141;19
201;224
212;204
266;238
287;266
227;149
278;268
224;275
7;161
272;247
63;200
296;176
137;278
141;16
246;58
16;103
49;84
19;75
230;175
21;258
211;237
236;68
252;190
189;75
269;86
75;276
67;95
99;4
244;214
98;179
106;211
34;236
91;166
60;127
152;146
74;21
132;50
289;149
84;147
190;174
73;230
59;291
168;44
10;236
200;291
57;215
178;148
162;12
2;59
163;137
119;128
294;162
142;54
110;61
178;188
79;190
213;299
266;116
133;87
216;248
20;55
193;40
254;252
21;250
88;98
92;47
125;245
48;296
55;244
136;135
17;255
36;46
28;9
116;111
6;270
103;264
231;17
295;43
227;13
118;273
90;277
298;162
84;42
59;56
91;271
225;109
255;230
50;207
208;38
206;291
294;45
294;274
24;152
7;211
142;191
155;17
33;166
83;261
188;19
249;269
30;260
285;275
30;188
258;134
165;57
146;13
272;9
10;274
299;149
27;298
142;54
175;140
33;68
32;245
125;152
38;285
219;294
79;268
136;31
240;65
67;103
69;30
221;113
8;215
21;63
202;63
168;195
192;50
188;295
179;208
282;244
25;228
215;99
244;271
260;22
214;197
240;278
142;191
35;189
244;286
111;69
225;171
85;137
261;2
211;86
50;189
123;102
118;59
84;12
15;235
76;140
73;186
86;273
213;123
123;21
291;211
205;120
254;99
84;127
56;140
99;185
289;54
110;260
156;98
231;190
111;115
63;127
47;1
4;91
162;111
220;238
239;16
156;169
62;285
103;64
244;14
114;83
80;212
202;126
4;23
200;205
197;299
270;271
164;211
12;153
94;97
213;158
219;217
219;182
118;43
232;30
157;259
27;59
82;192
212;189
288;168
291;237
287;283
175;37
14;203
109;118
24;85
86;67
33;81
142;10
210;126
60;178
298;264
297;224
89;294
297;166
57;106
69;287
5;103
77;144
235;86
263;64
69;265
101;255
4;195
133;225
221;99
119;67
66;261
172;92
119;243
46;25
128;187
261;246
97;47
250;67
132;271
128;79
81;2
138;244
135;19
138;160
18;75
126;282
167;131
129;205
102;178
231;158
282;55
206;140
23;234
168;127
3;228
111;263
14;277
56;157
163;278
137;164
97;111
88;282
15;297
265;276
70;70
96;67
98;199
54;166
120;126
181;51
184;208
116;296
153;230
287;136
283;27
149;1
37;40
42;64
81;181
112;137
87;20
65;222
266;277
291;129
228;90
80;293
88;106
205;53
165;203
110;15
188;184
232;275
294;110
244;62
105;100
260;298
21;71
297;78
202;251
66;5
100;269
288;59
188;12
123;12
173;3
207;190
210;242
124;227
282;223
154;226
274;90
264;71
70;161
96;116
13;218
240;82
186;27
251;179
31;136
6;59
99;290
110;96
54;291
253;118
170;292
278;104
93;64
188;273
239;227
237;289
144;156
157;239
75;176
166;290
224;285
26;26
203;167
165;139
9;262
12;96
283;113
149;89
130;248
15;117
140;158
31;258
62;109
275;243
296;219
272;36
29;265
40;56
175;131
32;131
216;139
148;23
151;89
172;37
203;98
127;131
89;96
149;108
49;194
69;225
32;262
188;273
189;74
295;57
55;253
11;10
256;223
181;3
233;33
252;177
239;210
104;26
201;298
44;108
61;295
69;262
123;1
283;299
223;133
1;128
268;151
200;264
227;160
159;150
72;242
92;263
69;176
159;163
260;258
41;67
40;298
192;263
8;159
249;206
164;157
143;130
268;34
78;188
146;145
218;102
85;246
149;56
53;188
14;208
219;194
20;85
77;283
144;83
243;147
297;144
89;284
184;117
17;188
292;48
123;195
58;52
4;236
22;43
37;31
132;2
240;214
25;103
2;274
269;62
46;281
248;38
167;178
285;85
299;117
95;169
132;43
13;14
205;179
64;7
215;212
9;116
44;9
256;246
287;121
294;10
164;290
209;60
10;237
281;163
16;123
33;50
176;22
33;189
257;38
127;266
38;233
184;114
51;2
287;41
178;286
159;46
128;207
198;145
101;141
232;124
265;271
151;215
185;235
50;71
249;95
282;16
124;196
171;280
240;23
214;289
281;37
21;232
45;251
275;121
64;237
46;107
82;92
174;297
122;256
32;115
7;153
36;250
178;218
162;133
25;265
108;296
276;206
137;221
176;50
177;1
41;167
155;263
100;208
220;177
106;259
41;69
230;142
131;64
1;293
43;155
115;154
16;95
183;77
139;32
167;18
93;42
266;48
11;210
212;44
87;161
234;133
120;167
160;4
92;284
209;134
148;172
183;21
27;268
117;199
183;115
293;43
77;157
65;137
55;229
44;174
268;263
42;13
172;287
157;161
194;16
19;294
249;26
55;83
142;83
234;49
151;22
212;10
95;18
163;268
108;193
221;226
280;146
126;37
70;197
15;95
278;285
181;136
222;218
257;89
102;75
185;71
272;212
278;2
274;210
17;293
34;161
152;245
91;23
214;232
211;99
42;1
219;275
46;52
212;67
209;150
170;188
260;299
150;82
163;162
298;62
190;184
151;138
230;110
69;166
72;276
67;189
235;271
285;244
80;196
168;207
150;31
217;192
247;53
87;280
236;223
6;292
32;41
94;138
120;126
78;143
50;215
165;82
139;222
70;106
188;80
133;88
1;37
160;230
27;158
236;280
2;47
296;5
5;274
13;243
175;186
138;126
228;94
117;52
118;140
217;199
198;48
132;247
13;124
10;204
65;249
200;207
87;280
126;295
72;222
161;124
126;69
134;294
248;98
225;209
217;253
271;212
82;107
278;263
298;138
56;267
257;148
149;21
10;78
226;102
111;123
108;115
109;281
103;295
269;167
52;65
94;144
295;18
101;141
74;208
48;51
263;45
183;49
293;293
289;49
50;176
97;174
236;19
166;22
115;87
3;78
98;161
107;179
32;37
132;49
130;282
226;79
218;242
294;23
222;216
46;195
224;130
43;153
66;250
91;288
228;104
286;211
298;84
292;189
271;40
204;31
19;265
283;88
137;195
185;156
164;70
110;121
275;127
3;206
244;265
118;116
52;24
67;237
29;31
245;80
53;103
206;57
128;193
56;255
223;90
264;4
139;25
93;90
185;156
181;127
244;132
296;277
250;239
74;7
144;145
70;120
66;131
72;167
227;45
146;219
292;113
16;202
148;139
8;74
274;280
169;255
242;163
99;299
31;138
234;106
269;276
40;287
143;155
57;223
178;231
51;49
77;107
229;200
232;59
78;56
243;200
128;223
152;81
64;18
255;188
268;47
14;224
96;143
29;155
52;281
123;143
264;120
186;159
280;294
166;30
27;24
67;231
138;88
223;153
44;105
27;154
61;187
45;94
281;159
106;295
272;222
122;24
118;220
253;296
194;4
64;199
215;152
294;151
198;150
24;58
289;236
158;162
244;232
43;236
139;279
259;35
198;170
91;185
64;75
184;87
203;295
76;168
26;24
23;110
46;183
298;16
68;201
6;106
238;134
27;237
24;26
226;90
182;22
163;105
45;207
160;234
45;174
90;215
131;129
296;85
114;85
211;83
189;46
223;190
212;37
232;280
215;135
87;52
138;43
153;48
227;61
163;259
88;78
152;139
48;67
41;57
155;65
282;13
52;297
240;20
22;29
219;204
181;90
74;239
253;199
145;46
36;51
272;221
262;282
49;231
286;45
22;14
15;212
51;238
181;296
187;295
270;82
294;270
213;277
98;76
279;171
149;198
248;59
66;253
236;108
199;190
76;153
137;259
2;34
287;46
289;165
44;103
226;123
271;150
160;193
289;188
238;243
269;15
3;151
173;13
254;80
218;138
61;71
27;135
99;57
73;123
259;157
136;153
31;262
55;182
205;188
155;23
193;289
47;269
89;48
248;8
177;189
69;84
30;152
87;254
205;157
8;256
61;112
42;206
285;198
130;171
155;7
22;283
3;9
81;6
26;129
162;31
203;267
38;293
39;266
208;38
83;156
266;242
243;177
162;30
189;57
123;231
148;14
247;182
288;69
109;253
19;187
296;122
31;255
219;12
191;240
83;54
67;70
96;245
258;208
148;116
236;31
48;244
238;93
33;23
199;185
82;9
195;141
298;152
295;53
263;112
200;82
99;275
111;36
153;17
70;69
297;132
237;259
203;37
46;258
56;293
192;142
235;256
243;99
267;114
105;109
93;214
4;233
24;150
85;140
181;153
41;285
213;103
288;55
147;45
180;56
192;55
96;26
293;194
60;229
104;133
232;150
211;73
229;297
196;205
200;58
201;183
93;138
88;128
92;172
129;170
154;168
171;225
257;59
88;217
67;298
103;282
221;217
203;161
226;185
103;21
40;69
262;59
124;169
25;133
58;292
81;28
234;157
242;121
219;166
141;253
64;194
61;217
257;298
104;67
105;240
157;80
249;221
161;285
193;98
289;170
145;111
26;251
124;246
153;16
110;98
234;121
240;231
104;144
263;29
171;39
4;212
95;215
126;156
89;49
88;236
157;298
299;279
93;111
169;69
228;202
84;215
67;58
111;134
47;41
18;12
158;97
289;92
53;210
97;113
270;284
124;76
147;225
193;209
81;19
87;40
290;132
159;284
215;259
67;234
89;122
177;254
154;270
216;68
140;32
248;226
193;78
226;189
276;264
206;214
192;152
238;109
138;108
95;86
274;19
234;150
242;21
177;53
230;232
285;25
264;73
242;155
280;23
122;84
116;200
269;130
244;101
117;230
90;137
99;176
53;263
296;107
182;32
267;274
249;142
185;167
189;198
125;102
270;233
294;104
56;2
55;109
268;123
154;247
195;297
242;230
184;187
216;161
49;217
17;111
59;175
132;273
142;279
225;165
182;237
8;250
164;185
227;128
279;60
102;186
193;74
93;45
253;248
233;11
258;51
57;201
194;146
193;265
81;15
191;264
252;172
235;107
8;198
116;108
206;3
49;27
209;157
156;262
1;74
23;148
248;149
146;173
221;116
175;235
242;6
67;90
151;173
74;166
202;210
223;220
259;171
237;112
108;283
12;99
173;22
84;165
263;240
29;260
30;100
282;176
247;28
111;177
133;155
157;29
36;101
68;224
20;186
290;70
158;267
125;213
110;151
104;29
238;175
145;108
35;58
155;22
283;162
205;112
122;210
18;81
23;120
109;185
248;225
111;206
1;156
87;13
142;175
117;188
16;56
129;140
269;195
13;255
225;17
21;201
23;86
2;117
298;221
3;57
70;231
55;166
274;193
78;295
49;108
125;83
81;113
78;21
200;247
52;228
278;225
295;289
202;249
77;184
254;188
220;218
19;267
40;23
274;29
245;240
182;218
296;1
295;159
63;68
56;18
204;19
92;52
61;101
39;104
246;26
101;108
252;162
70;231
134;38
237;39
182;239
205;118
113;174
196;23
192;259
156;32
27;190
244;207
244;30
28;194
70;5
147;139
229;218
234;266
90;180
76;248
295;32
11;263
113;64
142;249
252;31
202;169
185;118
160;88
189;236
290;111
286;3
255;146
255;18
82;222
235;249
278;266
12;82
181;169
35;39
45;200
9;31
235;256
126;204
16;61
5;231
73;122
290;33
31;122
173;204
243;21
156;109
231;198
230;143
18;66
251;176
159;21
281;255
30;181
52;193
208;20
248;71
50;248
56;58
134;186
222;59
242;244
73;227
21;204
212;151
176;256
216;138
49;227
74;103
299;147
145;82
89;42
17;59
30;113
136;41
298;107
203;10
236;167
128;8
185;101
38;1
221;150
136;197
42;196
217;8
295;177
265;175
128;278
72;88
94;117
217;260
4;259
190;129
189;30
199;234
107;249
234;63
39;246
23;33
145;99
30;106
28;250
131;241
296;281
125;234
249;13
143;96
257;122
175;194
159;83
22;204
44;240
241;182
165;90
98;229
38;290
122;60
20;165
92;179
118;158
225;107
295;157
281;20
137;269
191;118
61;98
85;295
228;148
68;146
209;13
84;61
277;297
125;142
235;91
123;73
59;15
221;220
69;80
11;149
2;136
65;116
201;159
203;121
272;240
120;237
236;57
160;8
141;6
239;154
17;148
111;259
194;213
244;133
164;270
11;129
24;127
141;48
216;60
104;198
5;67
120;16
49;88
185;81
84;97
177;262
1;37
222;118
287;216
30;196
16;214
274;91
161;177
84;91
11;17
268;209
254;206
76;78
33;280
53;56
56;180
276;40
205;133
123;232
10;38
146;107
293;297
116;296
115;224
73;176
247;255
203;144
203;163
202;123
243;100
233;135
109;223
136;91
262;213
291;66
276;297
110;167
28;19
210;49
284;212
29;75
252;170
49;68
278;238
219;219
117;153
100;233
23;90
54;5
144;67
231;273
179;65
135;212
139;141
238;48
22;104
24;279
284;242
280;42
212;247
121;259
152;282
16;25
166;127
242;280
100;267
255;212
107;35
118;136
34;116
232;35
101;96
290;208
98;296
273;202
205;22
241;150
158;28
88;40
219;153
57;276
53;257
57;76
2;10
107;268
51;63
133;59
72;37
203;193
150;292
161;271
133;298
288;100
162;264
37;147
201;113
145;31
206;24
31;192
151;217
13;165
269;166
283;177
5;148
186;267
213;10
175;279
147;199
131;87
294;252
284;113
288;14
52;241
145;107
182;117
270;182
142;103
205;20
217;155
1;233
227;236
97;85
163;143
75;61
212;213
56;277
86;3
274;55
262;295
27;150
19;125
243;143
295;253
188;66
234;67
203;45
108;149
69;8
127;84
86;157
235;295
128;279
297;253
231;143
277;129
164;102
226;266
161;177
137;134
52;275
248;291
135;240
251;126
191;192
113;35
260;59
180;275
274;74
188;112
83;134
241;221
11;227
27;299
279;124
27;287
201;144
27;253
190;230
152;231
30;29
260;59
243;117
65;216
285;278
151;265
44;187
25;102
23;133
295;223
288;71
118;245
246;131
219;292
264;147
68;179
20;294
86;279
255;35
245;77
299;187
12;154
233;168
27;91
204;92
212;112
217;111
183;267
64;54
252;27
172;134
52;229
223;102
105;110
193;241
210;236
247;4
176;4
150;138
76;33
63;141
188;103
129;234
36;79
59;149
11;289
62;102
253;234
194;186
271;235
228;215
153;247
219;121
183;48
179;217
41;197
101;278
137;219
251;65
5;255
186;122
133;237
121;146
83;223
180;89
216;82
34;97
238;29
97;223
96;229
192;120
253;265
22;196
7;137
298;200
215;239
24;286
39;54
216;13
2;65
177;24
25;231
221;42
75;46
291;233
67;74
103;100
172;224
101;200
25;196
94;289
112;75
22;247
204;54
189;174
35;52
29;265
242;181
115;145
141;47
280;268
295;262
226;126
141;248
295;183
273;264
272;284
254;123
134;30
238;16
279;30
245;55
160;202
191;50
279;95
58;158
180;151
114;95
249;52
1;41
298;282
215;275
186;267
221;89
284;91
219;26
225;8
126;26
133;244
196;251
59;9
206;264
213;253
266;143
138;279
284;148
143;226
70;116
66;21
110;158
24;233
247;1
40;239
299;276
271;279
70;76
91;184
274;20
92;109
45;146
255;16
190;231
195;50
211;34
238;126
232;175
248;95
237;43
258;153
92;230
265;126
149;198
94;94
180;169
165;164
272;269
162;96
88;134
84;34
216;107
232;201
222;286
162;85
124;262
70;13
196;91
35;49
28;157
180;291
292;83
166;155
131;268
120;226
89;188
129;226
296;125
270;181
229;163
204;97
135;178
83;278
262;76
13;246
234;45
262;80
296;277
97;238
281;26
63;175
275;251
32;30
218;115
11;182
75;268
129;263
162;271
160;215
273;172
124;268
197;14
231;158
219;140
186;280
39;265
26;203
117;195
255;103
28;2
294;27
44;110
28;63
147;78
206;236
194;246
100;37
102;294
72;17
4;201
32;161
79;287
19;156
253;71
30;101
172;253
75;33
161;45
150;8
241;215
159;40
264;57
64;134
291;37
171;187
166;42
116;179
273;55
272;5
221;121
14;282
112;144
27;277
181;199
9;253
274;114
299;293
161;153
118;256
64;17
288;182
9;211
232;47
233;16
93;94
20;236
113;16
184;156
20;10
263;221
104;121
56;285
280;51
261;65
281;222
19;245
283;66
62;4
37;141
23;94
141;173
44;251
282;111
107;3
203;284
296;254
199;266
151;54
214;57
77;235
135;282
14;193
116;83
62;41
121;5
109;32
221;173
5;73
201;137
53;61
221;6
100;140
39;265
83;69
130;219
241;34
248;208
116;65
196;76
196;55
214;214
213;124
233;44
133;275
78;138
296;235
119;183
174;215
58;184
253;270
100;217
159;272
96;29
140;70
200;242
93;261
82;147
272;74
110;270
152;115
32;113
3;20
215;153
228;161
131;98
21;181
162;34
175;160
268;70
113;5
15;257
76;110
128;212
90;247
7;213
7;58
100;6
60;114
31;225
68;205
292;28
219;232
286;202
76;103
193;71
216;150
168;44
31;8
138;284
157;242
295;80
224;44
1;250
134;28
257;169
190;48
133;5
45;86
107;240
41;280
233;80
79;143
143;61
114;197
45;7
223;261
183;85
37;12
265;21
281;53
12;247
238;110
237;180
46;189
145;159
46;38
192;268
74;103
64;187
104;149
130;108
139;97
118;147
164;269
266;251
128;260
62;184
244;283
274;64
152;275
53;151
230;292
29;218
266;91
266;6
116;55
45;9
35;145
224;134
219;297
253;71
164;291
20;78
285;107
246;62
147;208
127;238
281;162
219;176
87;188
171;3
63;298
25;271
72;37
3;165
157;120
149;246
205;111
6;271
231;210
74;116
98;159
272;92
176;34
22;279
268;51
132;16
194;13
94;147
96;63
128;240
26;9
279;162
47;221
127;97
171;203
133;110
222;185
259;109
158;186
285;8
143;251
299;11
138;250
261;221
103;222
243;134
269;182
284;237
293;178
102;208
286;188
240;63
122;229
134;93
216;123
43;297
159;107
203;257
156;160
272;177
250;48
200;223
173;29
144;59
31;258
113;134
148;156
247;290
30;66
217;98
10;72
39;283
138;142
12;252
255;36
86;11
17;154
244;292
262;260
171;56
67;34
251;64
75;103
168;167
158;251
31;5
261;274
158;190
185;286
228;288
290;174
123;27
49;265
193;19
134;104
64;68
278;217
229;203
3;271
227;264
100;100
270;175
110;75
144;75
259;59
74;118
224;106
238;231
138;291
69;41
82;165
89;125
231;153
223;95
208;16
90;87
25;239
231;91
171;208
77;115
299;130
70;219
49;145
149;107
233;272
114;169
205;164
18;77
115;270
76;78
109;250
179;229
137;177
206;69
73;213
251;200
102;210
112;122
216;16
86;214
18;134
249;96
33;124
135;208
108;229
94;194
173;46
178;206
199;202
286;23
33;62
166;166
217;85
75;206
198;225
16;169
231;110
138;10
155;256
44;269
179;176
83;193
7;155
161;267
73;71
116;48
293;263
69;276
276;260
50;256
40;214
245;130
159;143
74;157
237;124
224;76
276;262
124;194
282;21
187;6
254;89
106;188
184;209
133;200
244;116
107;61
69;206
282;146
254;59
270;259
227;10
297;232
150;228
151;201
19;109
226;223
264;27
153;140
207;244
25;278
133;117
114;259
43;136
85;208
169;116
21;163
102;269
98;212
182;122
144;289
200;59
288;46
191;207
20;257
181;10
169;135
219;70
37;240
126;64
136;265
260;37
211;199
124;247
41;272
13;241
232;116
160;53
242;232
290;117
165;13
265;112
6;122
106;278
171;298
157;174
167;263
18;93
208;292
50;71
214;264
283;107
169;133
63;166
115;285
6;150
183;18
292;83
158;182
150;88
82;132
68;66
135;161
284;24
197;127
32;178
207;277
169;210
105;133
154;231
29;140
207;231
184;297
81;4
261;204
266;173
205;113
10;239
214;105
88;118
39;60
262;56
248;295
24;88
220;98
11;40
261;209
175;49
80;217
21;144
290;83
226;18
234;18
294;65
68;184
231;183
172;100
253;91
180;131
181;247
20;143
137;284
54;205
69;198
179;60
173;177
256;262
26;68
82;49
131;4
66;23
51;282
231;12
209;88
181;75
285;64
246;261
2;106
60;19
272;207
45;167
111;90
273;170
225;1
235;61
200;97
14;267
65;129
74;115
254;272
292;197
28;172
56;220
188;37
192;150
58;208
181;230
154;171
184;150
234;224
206;211
269;101
289;249
168;155
10;20
251;218
288;89
89;206
267;93
178;9
104;210
176;100
226;191
65;179
54;63
93;185
255;65
254;71
294;216
114;146
146;175
37;291
283;6
293;218
109;79
267;26
258;55
104;211
160;298
297;119
287;82
246;9
145;101
234;201
126;55
110;73
92;204
32;135
128;161
138;91
176;27
196;106
204;29
127;276
116;24
151;187
182;93
28;234
35;17
262;22
37;87
44;92
28;278
209;131
132;44
59;137
15;92
275;199
4;242
89;219
148;171
40;283
215;279
191;104
181;3
75;218
19;212
259;13
235;206
158;63
42;177
109;133
49;78
77;41
56;94
235;146
285;290
50;74
5;58
152;296
220;76
37;102
280;108
181;185
17;60
230;261
298;73
85;285
145;95
49;20
20;72
67;116
114;238
131;197
278;234
201;299
5;259
199;66
232;171
287;135
27;25
152;169
122;207
51;210
24;79
77;117
190;130
141;77
103;299
29;213
250;58
66;211
198;106
107;281
32;89
15;229
119;61
287;12
216;102
173;61
279;217
266;86
2;165
96;159
211;285
7;299
3;45
50;135
75;135
1;255
65;161
278;63
122;253
197;202
232;14
240;191
230;224
39;278
2;31
24;202
140;79
244;87
265;243
137;6
17;155
40;111
32;28
172;141
209;217
205;205
224;138
9;296
70;118
111;40
242;3
52;54
165;224
63;246
297;225
168;298
203;274
243;38
24;296
202;255
284;293
62;29
286;143
59;77
208;168
219;283
24;67
54;169
186;259
133;71
58;172
19;65
16;21
186;228
62;88
196;202
172;172
225;172
124;124
49;144
16;48
259;248
193;207
293;289
130;84
212;177
267;153
86;273
251;60
199;167
133;86
20;90
95;204
106;118
82;4
271;38
34;281
160;197
248;11
112;286
92;267
30;299
239;183
203;291
65;52
114;63
87;265
236;32
6;159
174;259
9;11
100;83
70;20
251;229
267;138
275;217
197;10
130;49
46;164
59;27
207;16
276;194
231;122
2;150
147;165
97;215
22;20
139;71
20;219
296;201
188;9
15;148
69;14
202;73
96;188
220;295
28;288
174;7
189;128
137;30
192;123
236;273
278;217
19;165
66;108
285;107
41;239
232;150
153;154
150;299
235;234
212;120
54;125
46;272
165;157
55;111
90;114
96;246
259;78
181;171
244;175
292;239
136;80
119;61
268;68
152;248
171;227
261;156
130;114
235;33
33;269
169;294
132;174
294;260
73;96
90;147
145;27
200;64
103;48
164;270
90;62
246;163
246;279
204;42
257;133
217;76
194;238
26;135
41;107
49;22
53;124
202;92
299;105
284;192
26;247
240;274
57;272
148;3
119;213
279;82
57;237
225;234
121;80
54;150
184;79
112;151
148;12
293;202
19;149
18;103
29;6
130;235
40;184
33;202
29;96
283;53
147;79
115;114
44;297
178;143
180;27
259;69
221;44
123;71
85;79
290;3
271;229
15;143
129;243
170;192
184;184
167;98
155;215
134;42
175;207
63;171
170;71
237;289
242;148
14;265
182;188
55;164
231;198
181;51
94;68
204;249
245;23
161;121
120;131
272;59
97;269
3;174
147;228
253;75
25;85
103;217
91;52
213;152
263;227
104;90
275;124
186;294
196;177
53;223
111;37
14;89
98;110
40;280
28;272
12;8
34;214
251;34
292;218
210;14
41;221
256;207
39;162
196;144
247;90
209;150
51;150
259;244
255;142
184;26
123;51
211;144
159;132
186;292
218;218
250;284
294;205
195;248
223;6
175;90
224;284
253;251
205;281
31;285
32;192
13;276
2;139
37;129
39;272
148;218
123;131
145;248
293;37
53;177
266;259
160;142
44;158
262;286
39;181
64;164
124;207
269;160
49;94
201;87
183;10
54;50
59;110
58;280
121;240
175;88
184;155
228;132
152;186
296;200
68;215
114;189
3;89
246;260
150;268
202;159
59;33
103;38
54;244
59;36
141;209
107;205
209;21
131;83
184;202
269;190
132;209
32;206
83;216
167;199
224;297
285;9
72;148
49;259
111;220
79;83
212;297
154;217
9;243
80;200
292;156
252;218
223;239
131;8
153;148
290;151
174;242
208;268
187;101
280;204
35;149
91;215
174;276
295;65
14;82
84;223
11;136
241;74
77;33
97;287
38;41
200;179
292;238
230;19
106;249
32;22
146;27
93;295
203;156
72;230
208;178
68;72
108;172
20;90
58;220
256;132
143;183
112;229
134;179
121;86
47;119
4;115
145;97
18;12
91;259
77;246
255;225
175;279
194;61
74;74
155;60
7;196
190;210
99;201
10;155
98;44
84;23
222;51
184;78
297;140
87;254
284;12
212;165
222;182
212;208
144;197
274;260
233;61
236;66
213;235
149;16
242;135
32;39
91;3
37;224
277;85
181;241
226;277
182;66
134;31
23;188
253;281
56;212
293;150
23;117
187;125
39;226
131;249
41;14
247;277
295;30
172;97
97;19
188;56
54;58
161;252
189;119
279;270
81;102
237;62
159;85
85;27
281;291
159;46
121;280
164;44
209;127
115;138
197;242
258;170
4;287
